   1   45        0.000000000       0.830416324       0.395553497
   1   46        0.000000000       0.733940380       0.152936295
   1   47        0.000000000       1.564742292       0.516450440
   1   48        0.000000000       1.614841807       0.320054094
   1   49        0.000000000       0.599196512       0.268098389
   1   50        0.000000000       0.811599136       0.135879300
   1   51        0.000000000       0.850426900       0.071656447
   1   52        0.000000000       1.658316568       0.433837488
   1   53        0.000000000       1.356534052       0.616629926
   1   54        0.000000000       1.890222012       0.372407143
   1   55        0.000000000       1.550537059       0.218180360
   1   56        0.000000000       5.764930717       1.180664188
   1   57        0.000000000       4.491211229       1.632381172
   1   58        0.000000000       4.533388624       0.812040496
   1   59        0.000000000       4.077961528       0.739276113
   1   60        0.000000000       3.677713354       1.393258786
   1   61        0.000000000       4.683394801       0.978869511
   1   62        0.000000000       3.025897430       0.558689938
   1   63        0.000000000       2.541822703       1.042989250
   1   64        0.000000000       3.305767755       0.687363006
   1   65        0.000000000       0.988500191       0.134084349
   1   66        0.000000000       0.665080382       0.109149869
   1   67        0.000000000       0.761237933       0.116608250
   1   68        0.000000000       1.719089944       0.130644628
   1   69        0.000000000       0.413939583       0.066924432
   1   70        0.000000000       1.134229305       0.060413722
   1   71        0.000000000       0.071237655       0.011239934
   1   72        0.000000000       0.088244908       0.011298221
   1   73        0.000000000       0.055613864       0.007740405
   1   74        0.000000000       0.410954056       0.053386809
   1   75        0.000000000       0.292607920       0.045905048
   1   76        0.000000000       0.345632450       0.052566473
   1   77        0.000000000       0.734602829       0.053861663
   1   78        0.000000000       0.183363963       0.028719239
   1   79        0.000000000       0.436833235       0.022407617
   1   80        0.000000000       0.171686920       0.025218842
   1   81        0.000000000       0.215639002       0.031400084
   1   82        0.000000000       0.246522694       0.035296046
   1   83        0.000000000       0.153800745       0.021034232
   2    1        0.000000000       0.151822841       0.000007142
   2    2        0.000000000       0.032839533       0.000000982
   2    3        0.000000000       0.021435563       0.000071330
   2    4        0.000000000       0.024568060       0.000060210
   2    5        0.000000000       0.076444935       0.000005264
   2    6        0.000000000       0.053793853       0.000317441
   2    7        0.000000000       0.029444258       0.000139624
   2    8        0.000000000       0.104877833       0.004123961
   2    9        0.000000000       0.045557171       0.001789593
   2   10        0.000000000       0.045620181       0.030087858
   2   11        0.000000000       0.047152080       0.001576075
   2   12        0.000000000       0.236138757       0.004270734
   2   13        0.000000000       0.099116653       0.004360031
   2   14        0.000000000       0.100100905       0.071333180
   2   15        0.000000000       0.187692175       0.138363383
   2   16        0.000000000       0.014227986       0.000134542
   2   17        0.000000000       0.026587697       0.000156963
   2   18        0.000000000       0.007325045       0.000019014
   2   19        0.000000000       0.188892487       0.006077844
   2   20        0.000000000       0.452166800       0.117235998
   2   21        0.000000000       0.100505354       0.002071147
   2   22        0.000000000       0.560587807       0.040693584
   2   23        0.000000000       0.216183522       0.004877242
   2   24        0.000000000       0.343641423       0.018347683
   2   25        0.000000000       0.362095781       0.018817534
   2   26        0.000000000       0.055502973       0.000705994
   2   27        0.000000000       0.066811095       0.001238903
   2   28        0.000000000       0.124003227       0.002603009
   2   29        0.000000000       0.129771814       0.009279150
   2   30        0.000000000       0.038203467       0.000652453
   2   31        0.000000000       0.008541467       0.000199612
   2   32        0.000000000       0.017443726       0.005286153
   2   33        0.000000000       0.008576293       0.000286400
   2   34        0.000000000       0.867733229       0.029273143
   2   35        0.000000000       0.042298474       0.013956562
   2   36        0.000000000       0.043836181       0.001438853
   2   37        0.000000000       0.093345014       0.032879020
   2   38        0.000000000       0.088034291       0.002011944
   2   39        0.000000000       0.470621107       0.239308705
   2   40        0.000000000       0.465619942       0.026157746
   2   41        0.000000000       0.184560714       0.068720051
   2   42        0.000000000       0.182931378       0.010131000
   2   43        0.000000000       0.357989755       0.153955336
   2   44        0.000000000       0.440740792       0.010331643
   2   45        0.000000000       0.694021289       0.040216057
   2   46        0.000000000       1.845939586       1.256322620
   2   47        0.000000000       1.647408342       0.092211538
   2   48        0.000000000       0.468664788       0.031268863
   2   49        0.000000000       0.840191021       0.027832089
   2   50        0.000001062       1.855903625       1.292607977
   2   51        0.000000000       1.993746792       0.146731493
   2   52        0.000000000       1.090160326       0.085699206
   2   53        0.000088911       1.909576096       1.093181499
   2   54        0.000000000       1.543076359       0.076862562
   2   55        0.000000000       3.434908543       0.271781107
   2   56        0.041194918       5.811906137       3.578702987
   2   57        0.000000000       4.853157488       0.268111585
   2   58        0.000000000       2.763169340       0.225259749
   2   59        0.018453952       4.708415228       2.942475679
   2   60        0.000000000       3.223704172       0.187005876
   2   61        0.000000000       1.843741859       0.158177588
   2   62        0.003072382       3.319635650       2.042053374
   2   63        0.000000000       2.541926374       0.147051535
   2   64        0.000000000       0.537555796       0.010936683
   2   65        0.000000494       1.529355043       0.562742292
   2   66        0.000000000       0.605686487       0.060141146
   2   67        0.000000000       0.581455473       0.015411392
   2   68        0.000000570       1.788309980       0.655359263
   2   69        0.000000000       0.966478397       0.069898223
   2   70        0.000000000       1.315739321       0.011725533
   2   71        0.000000157       0.516391230       0.185403654
   2   72        0.000000000       0.071242341       0.007124853
   2   73        0.000000000       0.072296275       0.001701320
   2   74        0.000000000       0.103492427       0.008441381
   2   75        0.000000000       0.282609898       0.024709960
   2   76        0.000000000       0.265340620       0.006581460
   2   77        0.000000000       0.457971097       0.029182657
   2   78        0.000000000       0.510516031       0.004737858
   2   79        0.000000000       0.170191591       0.013781688
   2   80        0.000000112       0.444345775       0.152439160
   2   81        0.000000000       0.284268678       0.016674873
   2   82        0.000000000       0.258287533       0.023160410
   2   83        0.000000000       0.554281910       0.004427890
   2   84        0.000000000       0.214978763       0.004834496
   2   85        0.000000000       0.331222777       0.021540136
   2   86        0.000000012       0.568066130       0.192517687
   3    1        0.000000000       0.016324279       0.000003861
   3    2        0.000000000       0.034008099       0.000004272
   3    3        0.000000000       0.060789190       0.000168154
   3    4        0.000000000       0.013907591       0.000025450
   3    5        0.000000000       0.026375842       0.006096447
   3    6        0.000000000       0.068451570       0.000173100
   3    7        0.000000000       0.056616042       0.001380799
   3    8        0.000000000       0.106563105       0.030790777
   3    9        0.000000000       0.077359188       0.001515922
   3   10        0.000000000       0.045459185       0.006350480
   3   11        0.000000000       0.045594015       0.006559331
   3   12        0.000000000       0.030411362       0.002282851
   3   13        0.000000000       0.120507927       0.002284262
   3   14        0.000000000       0.182169822       0.015845395
   3   15        0.000000000       0.100059429       0.017981002
   3   16        0.000000000       0.066729478       0.006849859
   3   17        0.000000000       0.100445962       0.016179665
   3   18        0.000000000       0.125122726       0.017474105
   3   19        0.000000000       0.011168809       0.000182976
   3   20        0.000000000       0.018152806       0.000082707
   3   21        0.000000000       0.026587697       0.000768320
   3   22        0.000000000       0.163611593       0.011026260
   3   23        0.000000000       0.361618720       0.066884150
   3   24        0.000000000       0.368396011       0.083386821
   3   25        0.000000000       0.033271803       0.001013038
   3   26        0.000000000       0.057728306       0.000506302
   3   27        0.000000000       0.066811095       0.003157462
   3   28        0.000000000       0.124976647       0.002838022
   3   29        0.000000000       0.129771814       0.009735515
   3   30        0.000000000       0.008513130       0.000320779
   3   31        0.000000000       0.008907276       0.001245775
   3   32        0.000000000       0.017500290       0.004042006
   3   33        0.000000000       0.628340551       0.121878753
   3   34        0.000000000       0.579338097       0.084141509
   3   35        0.000000000       0.430336267       0.116567790
   3   36        0.000000000       0.229372511       0.018883581
   3   37        0.000000000       0.042340496       0.013687319
   3   38        0.000000000       0.049137415       0.002613136
   3   39        0.000000000       0.072227760       0.008751500
   3   40        0.000000000       0.093863180       0.038937296
   3   41        0.000000000       1.085751612       0.248957413
   3   42        0.000000000       0.163729084       0.019144424
   3   43        0.000000000       0.210965346       0.091526006
   3   44        0.000000000       0.965821274       0.313218449
   3   45        0.000000000       0.265147752       0.020732969
   3   46        0.000000000       0.373071951       0.044940314
   3   47        0.000000000       0.508467860       0.199805151
   3   48        0.000000000       0.804577451       0.154012119
   3   49        0.000000000       0.864438685       0.176131262
   3   50        0.000000000       0.553844774       0.071726690
   3   51        0.000000000       0.844545390       0.121063303
   3   52        0.000000000       1.024310687       0.396446566
   3   53        0.000000000       2.168083050       0.422001936
   3   54        0.000000000       1.589164857       0.582879457
   3   55        0.000000000       1.128346005       0.218394235
   3   56        0.000000000       1.909108466       0.334334794
   3   57        0.000000000       1.900497434       0.769520932
   3   58        0.000000000       3.735550755       0.812945658
   3   59        0.000000000       5.885708376       1.166224878
   3   60        0.000000000       4.544594747       1.846603698
   3   61        0.000000000       3.387794766       0.740000800
   3   62        0.000000000       5.349879901       1.063862436
   3   63        0.000000000       3.738302831       1.550088949
   3   64        0.000000000       2.533475067       0.559237603
   3   65        0.000000000       4.110006784       0.813433349
   3   66        0.000000000       2.871066263       1.198347259
   3   67        0.000000000       0.735029930       0.057166582
   3   68        0.000000000       0.433558396       0.066568302
   3   69        0.000000000       0.834214708       0.122630701
   3   70        0.000000000       1.827562370       0.151828132
   3   71        0.000000000       0.966478418       0.102487112
   3   72        0.000000000       1.032003083       0.210125534
   3   73        0.000000000       0.064041660       0.008980332
   3   74        0.000000000       0.105832867       0.013298512
   3   75        0.000000000       0.105527053       0.012634494
   3   76        0.000000000       0.356992817       0.053705349
   3   77        0.000000000       0.457971097       0.044163478
   3   78        0.000000000       0.096949348       0.013743993
   3   79        0.000000000       0.267281400       0.052328776
   3   80        0.000000000       0.160441770       0.020868803
   3   81        0.000000000       0.288824262       0.037755562
   3   82        0.000000000       0.606808293       0.046715429
   3   83        0.000000000       0.331222779       0.031825446
   3   84        0.000000000       0.283951418       0.054179515
       -0.1503636500       -0.0370657333
